order_line_id,despatch_date,segment,channel,customer_type,qty,line_value_gbp
OL-26-2742462,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,Manufacturer,40,529
OL-26-2742476,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,Manufacturer,46,837
OL-26-2742728,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,Manufacturer,30,480
OL-26-2742742,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,SME trade,48,462
OL-26-2742854,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,Manufacturer,23,411
OL-26-2742917,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,FM company,40,736
OL-26-2742952,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,Manufacturer,36,819
OL-26-2742966,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,SME trade,5,838
OL-26-2743008,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,Manufacturer,48,571
OL-26-2743029,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,Manufacturer,1,516
OL-26-2743134,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,FM company,22,800
OL-26-2743148,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,Manufacturer,8,618
OL-26-2743204,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,SME trade,9,612
OL-26-2743295,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,Manufacturer,11,465
OL-26-2743323,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,Manufacturer,41,793
OL-26-2743428,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,SME trade,17,417
OL-26-2743498,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,SME trade,7,397
OL-26-2743505,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,Manufacturer,16,800
OL-26-2743540,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,FM company,46,580
OL-26-2743722,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,SME trade,15,622
OL-26-2743813,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,SME trade,45,477
OL-26-2743953,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,Manufacturer,22,658
OL-26-2743967,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,Manufacturer,44,786
OL-26-2743995,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,FM company,32,476
OL-26-2744044,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,Manufacturer,17,535
OL-26-2744051,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,Manufacturer,2,761
OL-26-2744093,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,Manufacturer,7,560
OL-26-2744450,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,FM company,46,366
OL-26-2744583,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,SME trade,32,595
OL-26-2744611,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,Manufacturer,47,568
OL-26-2744653,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,FM company,31,450
OL-26-2744821,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,Manufacturer,32,385
OL-26-2744947,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,FM company,6,754
OL-26-2745122,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,Manufacturer,7,480
OL-26-2745178,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,SME trade,25,516
OL-26-2745269,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,Manufacturer,2,671
OL-26-2745500,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,FM company,7,801
OL-26-2745542,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,Manufacturer,27,639
OL-26-2745675,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,FM company,11,786
OL-26-2745773,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,SME trade,48,527
OL-26-2745794,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,SME trade,9,808
OL-26-2745857,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,Manufacturer,19,543
OL-26-2745871,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,Manufacturer,46,668
OL-26-2746053,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,FM company,22,796
OL-26-2746165,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,SME trade,39,761
OL-26-2746179,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,SME trade,10,603
OL-26-2746207,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,FM company,3,790
OL-26-2746305,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,FM company,11,371
OL-26-2746326,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,SME trade,19,560
OL-26-2746445,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,Manufacturer,47,833
OL-26-2747054,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,SME trade,31,431
OL-26-2747075,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,FM company,7,590
OL-26-2747313,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,Manufacturer,36,535
OL-26-2747327,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,Manufacturer,10,422
OL-26-2747530,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,Manufacturer,19,711
OL-26-2747754,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,Manufacturer,17,689
OL-26-2747768,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,Manufacturer,15,597
OL-26-2747873,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,SME trade,20,363
OL-26-2747901,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,Manufacturer,27,682
OL-26-2747922,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,FM company,40,357
OL-26-2748090,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,Manufacturer,25,805
OL-26-2748335,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,FM company,27,648
OL-26-2748524,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,Manufacturer,3,377
OL-26-2748531,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,FM company,24,550
OL-26-2748601,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,SME trade,27,681
OL-26-2748615,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,FM company,6,373
OL-26-2748664,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,Manufacturer,31,645
OL-26-2748706,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,Manufacturer,46,434
OL-26-2748804,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,Manufacturer,20,503
OL-26-2748867,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,SME trade,12,660
OL-26-2749420,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,FM company,6,634
OL-26-2749854,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,Manufacturer,37,823
OL-26-2749924,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,FM company,17,590
OL-26-2749980,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,FM company,28,374
OL-26-2750022,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,FM company,19,535
OL-26-2750253,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,Manufacturer,38,731
OL-26-2750274,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,Manufacturer,37,510
OL-26-2750330,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,Manufacturer,16,702
OL-26-2750372,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,Manufacturer,11,435
OL-26-2750505,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,Manufacturer,4,710
OL-26-2750764,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,SME trade,13,450
OL-26-2751037,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,FM company,30,635
OL-26-2751184,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,SME trade,30,530
OL-26-2751352,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,Manufacturer,22,611
OL-26-2751576,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,Manufacturer,30,521
OL-26-2751681,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,Manufacturer,40,771
OL-26-2752213,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,FM company,33,666
OL-26-2752234,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,Manufacturer,37,446
OL-26-2752318,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,Manufacturer,43,700
OL-26-2752507,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,Manufacturer,3,634
OL-26-2752647,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,FM company,40,614
OL-26-2752731,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,SME trade,13,693
OL-26-2752794,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,FM company,29,561
OL-26-2752941,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,Manufacturer,12,388
OL-26-2753151,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,Manufacturer,8,417
OL-26-2753179,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,SME trade,36,573
OL-26-2753354,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,SME trade,9,548
OL-26-2753578,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,Manufacturer,45,439
OL-26-2753774,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,SME trade,43,376
OL-26-2753893,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,FM company,1,677
OL-26-2753942,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,Manufacturer,19,739
OL-26-2754012,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,Manufacturer,6,643
OL-26-2754054,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,SME trade,3,834
OL-26-2754152,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,Manufacturer,36,366
OL-26-2754243,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,SME trade,19,515
OL-26-2754285,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,Manufacturer,30,353
OL-26-2754516,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,Manufacturer,29,575
OL-26-2754523,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,SME trade,12,604
OL-26-2754607,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,Manufacturer,44,629
OL-26-2754789,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,FM company,10,355
OL-26-2754922,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,SME trade,10,755
OL-26-2754943,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,SME trade,48,441
OL-26-2755125,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,FM company,15,799
OL-26-2755216,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,Manufacturer,12,522
OL-26-2755272,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,SME trade,11,461
OL-26-2755286,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,SME trade,46,708
OL-26-2755587,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,Manufacturer,14,771
OL-26-2755629,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,FM company,11,691
OL-26-2755888,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,FM company,10,684
OL-26-2755902,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,FM company,14,504
OL-26-2755993,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,SME trade,44,647
OL-26-2756119,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,Manufacturer,36,804
OL-26-2756154,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,SME trade,5,406
OL-26-2756406,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,SME trade,16,584
OL-26-2756651,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,Manufacturer,42,505
OL-26-2756679,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,SME trade,9,449
OL-26-2756735,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,Manufacturer,42,502
OL-26-2756868,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,FM company,21,492
OL-26-2756945,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,Manufacturer,36,399
OL-26-2757092,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,Manufacturer,33,679
OL-26-2757204,2026-05-05,Industrial Consumables & Packaging,Contract & framework accounts,FM company,1,827
